statename,distname,YEAR,MURDER,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER
Assam,Hailakandi,2004,25,1
Assam,Jorhat,2004,38,0
Assam,Kamrup,2004,15,6
Assam,Karbi Anglong,2004,57,0
Assam,Karimganj,2004,40,0
Assam,Kokrajhar,2004,63,3
Assam,Lakhimpur,2004,31,2
Assam,Morigaon,2004,19,0
Assam,N.C.Hills,2004,7,1
Assam,Nagaon,2004,79,1
Assam,Nalbari,2004,37,2
Assam,R.P.O.,2004,6,0
Assam,Sibsagar,2004,55,1
Assam,Sonitpur,2004,87,2
Assam,Tinsukia,2004,117,11
Assam,Total,2004,1214,63
Bihar,Araria,2004,66,12
Bihar,Arwal,2004,36,0
Bihar,Aurangabad,2004,77,0
Bihar,Bagaha,2004,49,3
Bihar,Banka,2004,71,4
Bihar,Begusarai,2004,107,6
Bihar,Bettiah,2004,108,9
Bihar,Bhabhua,2004,59,3
Bihar,Bhagalpur,2004,133,6
Bihar,Bhojpur,2004,108,3
Bihar,Buxar,2004,70,2
Bihar,Darbhanga,2004,55,11
Bihar,Gaya,2004,163,15
Bihar,Gopalganj,2004,77,8
Bihar,Jamalpur Rly.,2004,10,0
Bihar,Jamui,2004,79,0
Bihar,Jehanabad,2004,68,2
Bihar,Katihar,2004,71,7
Bihar,Katihar Rly.,2004,10,0
Bihar,Khagaria,2004,50,5
Bihar,Kishanganj,2004,26,8
Bihar,Lakhisarai,2004,63,4
Bihar,Madhepura,2004,58,4
Bihar,Madhubani,2004,60,0
Bihar,Motihari,2004,120,8
Bihar,Munger,2004,64,1
Bihar,Muzaffarpur,2004,180,18
Bihar,Muzaffarpur Rly.,2004,20,1
Bihar,Nalanda,2004,220,15
Bihar,Naugachia,2004,50,1
Bihar,Nawadah,2004,78,7
Bihar,Patna,2004,542,46
Bihar,Patna Rly.,2004,21,4
Bihar,Purnea,2004,128,6
Bihar,Rohtas,2004,130,10
Bihar,Saharsa,2004,48,3
Bihar,Samastipur,2004,118,21
Bihar,Saran,2004,160,6
Bihar,Sheikhpura,2004,44,0
Bihar,Sheohar,2004,9,1
Bihar,Sitamarhi,2004,80,2
Bihar,Siwan,2004,125,9
Bihar,Supaul,2004,38,1
Bihar,Vaishali,2004,99,8
Bihar,Total,2004,3948,280
Chhattisgarh,Balrampur,2004,33,8
Chhattisgarh,Bilaspur,2004,83,3
Chhattisgarh,Bizapur,2004,24,0
Chhattisgarh,Dantewara,2004,70,0
Chhattisgarh,Dhamtari,2004,18,0
Chhattisgarh,Durg,2004,55,0
Chhattisgarh,Grp Raipur,2004,2,2
Chhattisgarh,Jagdalpur,2004,63,0
Chhattisgarh,Janjgir,2004,55,1
Chhattisgarh,Jashpur,2004,46,0
Chhattisgarh,Kabirdham,2004,13,1
Chhattisgarh,Kanker,2004,48,0
Chhattisgarh,Korba,2004,46,4
Chhattisgarh,Koriya,2004,33,0
Chhattisgarh,Mahasamund,2004,22,1
Chhattisgarh,Narayanpur,2004,21,0
Chhattisgarh,Raigarh,2004,55,0
Chhattisgarh,Raipur,2004,84,4
Chhattisgarh,Rajnandgaon,2004,45,0
Chhattisgarh,Sarguja,2004,111,1
Chhattisgarh,Total,2004,927,25
Goa,North Goa,2004,23,3
Goa,South Goa,2004,17,2
Goa,Total,2004,40,5
Gujarat,Ahmedabad Commr.,2004,92,5
Gujarat,Ahmedabad Rural,2004,26,0
Gujarat,Ahwa-Dang,2004,4,0
Gujarat,Amreli,2004,28,1
Gujarat,Anand,2004,21,2
Gujarat,Bharuch,2004,38,1
Gujarat,Bhavnagar,2004,53,0
Gujarat,Dahod,2004,44,1
Gujarat,Gandhinagar,2004,25,0
Gujarat,Himatnagar,2004,35,0
Gujarat,Jamnagar,2004,42,3
Gujarat,Junagadh,2004,40,0
Gujarat,Kheda North,2004,53,3
Gujarat,Kutch,2004,28,0
Gujarat,Mehsana,2004,40,1
Gujarat,Narmada,2004,15,0
Gujarat,Navsari,2004,26,0
Gujarat,Palanpur,2004,38,0
Gujarat,Panchmahal,2004,51,0
Gujarat,Patan,2004,19,0
Gujarat,Porbandar,2004,11,0
Gujarat,Rajkot Commr.,2004,37,0
Gujarat,Rajkot Rural,2004,36,0
Gujarat,Surat Commr.,2004,74,5
Gujarat,Surat Rural,2004,47,0
Gujarat,Surendranagar,2004,28,0
Gujarat,Vadodara Commr.,2004,28,0
Gujarat,Vadodara Rural,2004,85,5
Gujarat,Valsad,2004,36,0
Gujarat,W.Rly,2004,13,0
Gujarat,Total,2004,1113,27
Haryana,Ambala,2004,28,5
Haryana,Bhiwani,2004,51,1
Haryana,Faridabad,2004,67,6
Haryana,Fatehabad,2004,29,0
Haryana,Grp,2004,27,0
Haryana,Gurgaon,2004,66,6
Haryana,Hissar,2004,49,1
Haryana,Jhajjar,2004,42,0
Haryana,Jind,2004,28,17
Haryana,Kaithal,2004,25,2
Haryana,Karnal,2004,40,3
Haryana,Kurukshetra,2004,26,4
Haryana,Mahendragarh,2004,16,0
Haryana,Panchkula,2004,7,1
Haryana,Panipat,2004,37,6
Haryana,Rewari,2004,17,0
Haryana,Rohtak,2004,65,2
Haryana,Sirsa,2004,25,2
Haryana,Sonipat,2004,67,4
Haryana,Yamunanagar,2004,21,5
Haryana,Total,2004,733,65
Himachal Pradesh,Bilaspur,2004,9,0
Himachal Pradesh,Chamba,2004,8,1
Himachal Pradesh,G.R.P.,2004,0,0
Himachal Pradesh,Hamirpur,2004,9,1
Himachal Pradesh,Kangra,2004,18,3
Himachal Pradesh,Kinnaur,2004,3,0
Himachal Pradesh,Kullu,2004,9,0
Himachal Pradesh,Lahaul-Spiti,2004,2,0
Himachal Pradesh,Mandi,2004,19,1
Himachal Pradesh,Shimla,2004,10,2
Himachal Pradesh,Sirmaur,2004,9,1
Himachal Pradesh,Solan,2004,4,3
Himachal Pradesh,Una,2004,10,0
Himachal Pradesh,Total,2004,110,12
Jammu & Kashmir,Anantnag,2004,70,1
Jammu & Kashmir,Awantipora,2004,18,0
Jammu & Kashmir,Baramulla,2004,86,2
Jammu & Kashmir,Border,2004,7,0
Jammu & Kashmir,Budgam,2004,60,3
Jammu & Kashmir,Crime Jammu,2004,0,0
Jammu & Kashmir,Crime Srinagar,2004,0,0
Jammu & Kashmir,Doda,2004,83,0
Jammu & Kashmir,Ganderbal,2004,15,2
Jammu & Kashmir,Handwara,2004,25,0
Jammu & Kashmir,Jammu,2004,28,8
Jammu & Kashmir,Kargil,2004,1,0
Jammu & Kashmir,Kathua,2004,17,0
Jammu & Kashmir,Kulgam,2004,48,2
Jammu & Kashmir,Kupwara,2004,31,1
Jammu & Kashmir,Leh,2004,2,0
Jammu & Kashmir,Poonch,2004,80,0
Jammu & Kashmir,Pulwama,2004,54,0
Jammu & Kashmir,Railways,2004,1,0
Jammu & Kashmir,Rajouri,2004,54,3
Jammu & Kashmir,Ramban,2004,48,1
Jammu & Kashmir,Reasi,2004,34,3
Jammu & Kashmir,Srinagar,2004,45,2
Jammu & Kashmir,Udhampur,2004,9,1
Jammu & Kashmir,Total,2004,816,29
Jharkhand,Bokaro,2004,58,2
Jharkhand,Chaibasa,2004,134,38
Jharkhand,Chatra,2004,31,0
Jharkhand,Deoghar,2004,36,4
Jharkhand,Dhanbad,2004,88,13
Jharkhand,Dhanbad Rly.,2004,5,0
Jharkhand,Dumka,2004,67,4
Jharkhand,Garhwa,2004,39,3
Jharkhand,Giridih,2004,72,4
Jharkhand,Godda,2004,31,0
Jharkhand,Gumla,2004,108,8
Jharkhand,Hazaribagh,2004,86,11
Jharkhand,Jamshedpur,2004,81,9
Jharkhand,Jamshedpur Rly.,2004,2,0
Jharkhand,Jamtara,2004,18,2
Jharkhand,Koderma,2004,30,0
Jharkhand,Latehar,2004,43,2
Jharkhand,Lohardagga,2004,44,1
Jharkhand,Pakur,2004,37,4
Jharkhand,Palamu,2004,69,3
Jharkhand,Ranchi,2004,270,0
Jharkhand,Sahebganj,2004,45,2
Jharkhand,Saraikela,2004,51,2
Jharkhand,Simdega,2004,43,3
Jharkhand,Total,2004,1488,115
Karnataka,Bagalkot,2004,38,1
Karnataka,Bangalore Commr.,2004,214,2
Karnataka,Bangalore Rural,2004,152,2
Karnataka,Belgaum,2004,106,2
Karnataka,Bellary,2004,42,1
Karnataka,Bidar,2004,40,1
Karnataka,Bijapur,2004,66,4
Karnataka,Chamarajnagar,2004,23,3
Karnataka,Chickmagalur,2004,29,3
Karnataka,Chitradurga,2004,32,4
Karnataka,Dakshin Kannada,2004,24,2
Karnataka,Davanagere,2004,38,4
Karnataka,Dharwad Commr.,2004,17,0
Karnataka,Dharwad Rural,2004,26,2
Karnataka,Gadag,2004,16,2
Karnataka,Gulbarga,2004,102,4
Karnataka,Hassan,2004,61,0
Karnataka,Haveri,2004,25,0
Karnataka,K.G.F.,2004,16,1
Karnataka,Kodagu,2004,21,0
Karnataka,Kolar,2004,59,0
Karnataka,Koppal,2004,25,1
Karnataka,Mandya,2004,58,0
Karnataka,Mysore Commr.,2004,29,1
Karnataka,Mysore Rural,2004,44,2
Karnataka,Raichur,2004,43,11
Karnataka,Railways,2004,20,0
Karnataka,Shimoga,2004,48,1
Karnataka,Tumkur,2004,65,1
Karnataka,Udupi,2004,16,2
Karnataka,Uttar Kannada,2004,24,0
Karnataka,Total,2004,1519,57
Kerala,Alapuzha,2004,18,2
Kerala,Cbcid,2004,22,3
Kerala,Ernakulam Commr.,2004,13,11
Kerala,Ernakulam Rural,2004,31,17
Kerala,Idukki,2004,34,5
Kerala,Kannur,2004,23,12
Kerala,Kasargod,2004,14,11
Kerala,Kollam,2004,46,148
Kerala,Kottayam,2004,18,6
Kerala,Kozhikode Commr.,2004,8,24
Kerala,Kozhikode Rural,2004,9,46
Kerala,Malappuram,2004,23,31
Kerala,Palakkad,2004,34,43
Kerala,Pathanamthitta,2004,18,12
Kerala,Railways,2004,3,0
Kerala,Thrissur,2004,41,56
Kerala,Trivandrum Commr.,2004,15,8
Kerala,Trivandrum Rural,2004,36,32
Kerala,Wayanadu,2004,11,6
Kerala,Total,2004,417,473
Madhya Pradesh,Anuppur,2004,24,0
Madhya Pradesh,Ashok Nagar,2004,22,5
Madhya Pradesh,Balaghat,2004,74,2
Madhya Pradesh,Barwani,2004,29,3
Madhya Pradesh,Betul,2004,59,2
Madhya Pradesh,Bhind,2004,57,3
Madhya Pradesh,Bhopal,2004,71,0
Madhya Pradesh,Bhopal Rly.,2004,6,0
Madhya Pradesh,Burhanpur,2004,22,3
Madhya Pradesh,Chhatarpur,2004,56,2
Madhya Pradesh,Chhindwara,2004,66,2
Madhya Pradesh,Damoh,2004,49,0
Madhya Pradesh,Datiya,2004,60,0
Madhya Pradesh,Dewas,2004,48,0
Madhya Pradesh,Dhar,2004,100,0
Madhya Pradesh,Dindori,2004,14,1
Madhya Pradesh,Guna,2004,45,8
Madhya Pradesh,Gwalior,2004,86,13
Madhya Pradesh,Harda,2004,15,0
Madhya Pradesh,Hoshangabad,2004,50,76
Madhya Pradesh,Indore,2004,107,6
Madhya Pradesh,Indore Rly.,2004,3,2
Madhya Pradesh,Jabalpur,2004,84,0
Madhya Pradesh,Jabalpur Rly.,2004,4,0
Madhya Pradesh,Jhabua,2004,139,2
Madhya Pradesh,Katni,2004,33,2
Madhya Pradesh,Khandwa,2004,36,0
Madhya Pradesh,Khargon,2004,32,4
Madhya Pradesh,Mandla,2004,22,0
Madhya Pradesh,Mandsaur,2004,27,0
Madhya Pradesh,Morena,2004,66,3
Madhya Pradesh,Narsinghpur,2004,33,0
Madhya Pradesh,Neemuch,2004,18,1
Madhya Pradesh,Panna,2004,41,1
Madhya Pradesh,Raisen,2004,44,0
Madhya Pradesh,Rajgarh,2004,30,2
Madhya Pradesh,Ratlam,2004,42,2
Madhya Pradesh,Rewa,2004,65,0
Madhya Pradesh,Sagar,2004,69,0
Madhya Pradesh,Satna,2004,60,2
Madhya Pradesh,Seoni,2004,21,3
Madhya Pradesh,Shahdol,2004,36,0
Madhya Pradesh,Shajapur,2004,40,1
Madhya Pradesh,Sheopur,2004,12,0
Madhya Pradesh,Shivpuri,2004,78,0
Madhya Pradesh,Sidhi,2004,61,2
Madhya Pradesh,Sihore,2004,31,1
Madhya Pradesh,Tikamgarh,2004,59,0
Madhya Pradesh,Ujjain,2004,62,0
Madhya Pradesh,Umariya,2004,23,32
Madhya Pradesh,Vidisha,2004,48,2
Madhya Pradesh,Total,2004,2379,188
Maharashtra,Ahmednagar,2004,98,0
Maharashtra,Akola,2004,55,0
Maharashtra,Amravati Commr.,2004,19,4
Maharashtra,Amravati Rural,2004,60,7
Maharashtra,Aurangabad Commr.,2004,31,0
Maharashtra,Aurangabad Rural,2004,41,0
Maharashtra,Beed,2004,57,1
Maharashtra,Bhandara,2004,22,6
Maharashtra,Buldhana,2004,48,2
Maharashtra,Chandrapur,2004,59,5
Maharashtra,Dhule,2004,32,3
Maharashtra,Gadchiroli,2004,47,1
Maharashtra,Gondia,2004,27,1
Maharashtra,Hingoli,2004,35,2
Maharashtra,Jalgaon,2004,83,2
Maharashtra,Jalna,2004,53,0
Maharashtra,Kolhapur,2004,54,4
Maharashtra,Latur,2004,61,4
Maharashtra,Mumbai,2004,253,4
Maharashtra,Mumbai Rly.,2004,7,2
Maharashtra,Nagpur Commr.,2004,112,2
Maharashtra,Nagpur Rly.,2004,5,0
Maharashtra,Nagpur Rural,2004,71,7
Maharashtra,Nanded,2004,91,3
Maharashtra,Nandurbar,2004,35,0
Maharashtra,Nasik Commr.,2004,19,4
Maharashtra,Nasik Rural,2004,97,2
Maharashtra,Navi Mumbai,2004,61,0
Maharashtra,Osmanabad,2004,46,1
Maharashtra,Parbhani,2004,42,1
Maharashtra,Pune Commr.,2004,100,3
Maharashtra,Pune Rly.,2004,4,0
Maharashtra,Pune Rural,2004,132,7
Maharashtra,Raigad,2004,61,0
Maharashtra,Ratnagiri,2004,16,1
Maharashtra,Sangli,2004,69,0
Maharashtra,Satara,2004,59,1
Maharashtra,Sindhudurg,2004,10,2
Maharashtra,Solapur Commr.,2004,20,0
Maharashtra,Solapur Rural,2004,96,9
Maharashtra,Thane Commr.,2004,115,1
Maharashtra,Thane Rural,2004,144,5
Maharashtra,Wardha,2004,42,3
Maharashtra,Washim,2004,28,2
Maharashtra,Yavatmal,2004,79,13
Maharashtra,Total,2004,2696,115
Manipur,Bishnupur,2004,19,0
Manipur,Chandel,2004,6,0
Manipur,Churachandpur,2004,26,2
Manipur,Imphal(East),2004,24,0
Manipur,Imphal(West),2004,28,1
Manipur,Senapati,2004,7,0
Manipur,Tamenglong,2004,1,0
Manipur,Thoubal,2004,38,0
Manipur,Ukhrul,2004,10,0
Manipur,Total,2004,159,3
Meghalaya,Garo Hills East,2004,7,1
Meghalaya,Garo Hills South,2004,5,0
Meghalaya,Garo Hills West,2004,17,2
Meghalaya,Jaintia Hills,2004,32,2
Meghalaya,Khasi Hills East,2004,33,1
Meghalaya,Khasi Hills West,2004,14,0
Meghalaya,Ri-Bhoi,2004,16,1
Meghalaya,Total,2004,124,7
Mizoram,Aizawl,2004,10,1
Mizoram,Champhai,2004,6,0
Mizoram,Kolasib,2004,4,0
Mizoram,Lawngtlai,2004,3,0
Mizoram,Lunglei,2004,4,1
Mizoram,Mamit,2004,3,0
Mizoram,Saiha,2004,3,0
Mizoram,Serchhip,2004,2,0
Mizoram,Total,2004,35,2
Nagaland,Dimapur,2004,22,0
Nagaland,Kiphire,2004,0,0
Nagaland,Kohima,2004,12,0
Nagaland,Mokokchung,2004,6,0
Nagaland,Mon,2004,6,0
Nagaland,Peren,2004,3,1
Nagaland,Phek,2004,6,2
Nagaland,Tuensang,2004,10,0
Nagaland,Wokha,2004,4,1
Nagaland,Zunheboto,2004,1,1
Nagaland,Total,2004,70,5
Orissa,Angul,2004,51,0
Orissa,Balasore,2004,29,0
Orissa,Baragarh,2004,33,2
Orissa,Berhampur,2004,18,3
Orissa,Bhadrak,2004,23,0
Orissa,Bolangir,2004,32,0
Orissa,Boudh,2004,9,1
Orissa,Cuttack,2004,41,0
Orissa,Deogarh,2004,15,0
Orissa,Dhenkanal,2004,35,0
Orissa,Gajapati,2004,17,1
Orissa,Ganjam,2004,62,3
Orissa,Jagatsinghpur,2004,27,3
Orissa,Jajpur,2004,27,0
Orissa,Jharsuguda,2004,15,0
Orissa,Kalahandi,2004,21,2
Orissa,Kandhamal,2004,23,0
Orissa,Kendrapara,2004,31,0
Orissa,Keonjhar,2004,60,0
Orissa,Khurda,2004,61,1
Orissa,Koraput,2004,56,0
Orissa,Malkangir,2004,43,2
Orissa,Mayurbhanj,2004,77,1
Orissa,Nayagarh,2004,30,1
Orissa,Nowrangpur,2004,14,1
Orissa,Nuapada,2004,6,1
Orissa,Puri,2004,40,0
Orissa,Rayagada,2004,25,1
Orissa,Rourkela,2004,14,1
Orissa,Sambalpur,2004,43,0
Orissa,Sonepur,2004,9,0
Orissa,Srp(Cuttack),2004,4,0
Orissa,Srp(Rourkela),2004,7,0
Orissa,Sundargarh,2004,68,1
Orissa,Total,2004,1066,25
Punjab,Amritsar,2004,48,4
Punjab,Barnala,2004,12,11
Punjab,Batala,2004,27,1
Punjab,Bhatinda,2004,36,17
Punjab,Faridkot,2004,19,0
Punjab,Fatehgarh Sahib,2004,26,4
Punjab,Ferozepur,2004,50,1
Punjab,G.R.P,2004,9,1
Punjab,Gurdaspur,2004,19,10
Punjab,Hoshiarpur,2004,35,8
Punjab,Jagraon,2004,29,7
Punjab,Jalandhar,2004,74,13
Punjab,Kapurthala,2004,22,6
Punjab,Khanna,2004,20,7
Punjab,Ludhiana,2004,53,12
Punjab,Majitha,2004,34,8
Punjab,Mansa,2004,28,6
Punjab,Moga,2004,35,2
Punjab,Muktsar,2004,16,7
Punjab,Nawan Shahr,2004,23,1
Punjab,Patiala,2004,49,9
Punjab,Ropar,2004,25,3
Punjab,Sangrur,2004,44,9
Punjab,Tarn Taran,2004,42,1
Punjab,Total,2004,775,148
Rajasthan,Ajmer,2004,41,2
Rajasthan,Alwar,2004,60,0
Rajasthan,Banswara,2004,26,1
Rajasthan,Baran,2004,35,4
Rajasthan,Barmer,2004,15,3
Rajasthan,Bharatpur,2004,92,1
Rajasthan,Bhilwara,2004,37,4
Rajasthan,Bikaner,2004,52,0
Rajasthan,Bundi,2004,17,0
Rajasthan,Chittorgarh,2004,51,1
Rajasthan,Churu,2004,32,1
Rajasthan,Dausa,2004,30,0
Rajasthan,Dholpur,2004,32,0
Rajasthan,Dungarpur,2004,26,0
Rajasthan,G.R.P.,2004,3,0
Rajasthan,Ganganagar,2004,58,2
Rajasthan,Hanumangarh,2004,49,3
Rajasthan,Jaipur,2004,83,10
Rajasthan,Jaisalmer,2004,5,0
Rajasthan,Jalore,2004,30,0
Rajasthan,Jhalawar,2004,46,4
Rajasthan,Jhunjhunu,2004,32,0
Rajasthan,Jodhpur,2004,49,0
Rajasthan,Karauli,2004,26,0
Rajasthan,Kota,2004,47,4
Rajasthan,Nagaur,2004,54,0
Rajasthan,Pali,2004,42,9
Rajasthan,Rajsamand,2004,18,0
Rajasthan,Sawai Madhopur,2004,22,1
Rajasthan,Sikar,2004,39,1
Rajasthan,Sirohi,2004,44,1
Rajasthan,Tonk,2004,27,4
Rajasthan,Udaipur,2004,59,3
Rajasthan,Total,2004,1279,59
Sikkim,East,2004,4,2
Sikkim,North,2004,3,0
Sikkim,South,2004,4,1
Sikkim,West,2004,5,0
Sikkim,Total,2004,16,3
Tamil Nadu,Chengai,2004,79,0
Tamil Nadu,Chennai,2004,67,4
Tamil Nadu,Chennai Rly.,2004,1,0
Tamil Nadu,Coimbatore Rural,2004,64,0
Tamil Nadu,Coimbatore Urban,2004,17,0
Tamil Nadu,Cuddalore,2004,55,4
Tamil Nadu,Dharmapuri,2004,39,0
Tamil Nadu,Dindigul,2004,52,1
Tamil Nadu,Erode,2004,59,0
Tamil Nadu,Kanchipuram,2004,48,0
Tamil Nadu,Kanyakumari,2004,30,2
Tamil Nadu,Karur,2004,19,1
Tamil Nadu,Krishnagiri,2004,46,0
Tamil Nadu,Madurai Rural,2004,57,0
Tamil Nadu,Madurai Urban,2004,16,0
Tamil Nadu,Nagapattinam,2004,32,0
Tamil Nadu,Namakkal,2004,31,0
Tamil Nadu,Nilgiris,2004,14,0
Tamil Nadu,Perambalur,2004,33,0
Tamil Nadu,Pudukottai,2004,30,0
Tamil Nadu,Ramnathapuram,2004,37,0
Tamil Nadu,Salem Rural,2004,73,1
Tamil Nadu,Salem Urban,2004,22,0
Tamil Nadu,Sivagangai,2004,29,0
Tamil Nadu,Thanjavur,2004,48,1
Tamil Nadu,Theni,2004,31,2
Tamil Nadu,Thirunelveli Rural,2004,63,0
Tamil Nadu,Thirunelveli Urban,2004,19,0
Tamil Nadu,Thiruvallur,2004,20,1
Tamil Nadu,Thiruvannamalai,2004,30,0
Tamil Nadu,Thiruvarur,2004,24,0
Tamil Nadu,Thoothugudi,2004,59,1
Tamil Nadu,Trichy Rly.,2004,0,0
Tamil Nadu,Trichy Rural,2004,58,0
Tamil Nadu,Trichy Urban,2004,13,1
Tamil Nadu,Vellore,2004,60,3
Tamil Nadu,Villupuram,2004,68,4
Tamil Nadu,Virudhunagar,2004,36,0
Tamil Nadu,Total,2004,1479,26
Tripura,Dhalai,2004,24,0
Tripura,North,2004,26,0
Tripura,South,2004,42,0
Tripura,West,2004,97,0
Tripura,Total,2004,189,0
Uttar Pradesh,Agra,2004,125,21
Uttar Pradesh,Aligarh,2004,193,26
Uttar Pradesh,Allahabad,2004,144,40
Uttar Pradesh,Ambedkar Nagar,2004,37,6
Uttar Pradesh,Auraiya,2004,47,13
Uttar Pradesh,Azamgarh,2004,110,24
Uttar Pradesh,Badaun,2004,212,39
Uttar Pradesh,Baghpat,2004,85,14
Uttar Pradesh,Bahraich,2004,45,19
Uttar Pradesh,Ballia,2004,49,20
Uttar Pradesh,Balrampur,2004,22,11
Uttar Pradesh,Banda,2004,66,19
Uttar Pradesh,Barabanki,2004,49,17
Uttar Pradesh,Bareilly,2004,214,23
Uttar Pradesh,Basti,2004,34,11
Uttar Pradesh,Bijnor,2004,86,22
Uttar Pradesh,Bulandshahar,2004,199,31
Uttar Pradesh,Chandoli,2004,23,12
Uttar Pradesh,Chitrakoot Dham,2004,25,11
Uttar Pradesh,Deoria,2004,44,20
Uttar Pradesh,Etah,2004,148,29
Uttar Pradesh,Etawah,2004,71,14
Uttar Pradesh,Faizabad,2004,50,12
Uttar Pradesh,Fatehgarh,2004,89,12
Uttar Pradesh,Fatehpur,2004,87,34
Uttar Pradesh,Firozabad,2004,123,21
Uttar Pradesh,G.R.P.,2004,15,2
Uttar Pradesh,Gautambudh Nagar,2004,63,14
Uttar Pradesh,Ghaziabad,2004,190,36
Uttar Pradesh,Ghazipur,2004,61,24
Uttar Pradesh,Gonda,2004,52,25
Uttar Pradesh,Gorakhpur,2004,98,38
Uttar Pradesh,Hamirpur,2004,50,16
Uttar Pradesh,Hardoi,2004,116,28
Uttar Pradesh,Hathras,2004,66,14
Uttar Pradesh,J.P.Nagar,2004,76,12
Uttar Pradesh,Jalaun,2004,88,11
Uttar Pradesh,Jaunpur,2004,53,26
Uttar Pradesh,Jhansi,2004,70,26
Uttar Pradesh,Kannauj,2004,66,10
Uttar Pradesh,Kanpur Dehat,2004,46,19
Uttar Pradesh,Kanpur Nagar,2004,149,36
Uttar Pradesh,Kaushambi,2004,65,15
Uttar Pradesh,Khiri,2004,113,24
Uttar Pradesh,Kushi Nagar,2004,46,22
Uttar Pradesh,Lalitpur,2004,16,12
Uttar Pradesh,Lucknow,2004,173,27
Uttar Pradesh,Maharajganj,2004,25,11
Uttar Pradesh,Mahoba,2004,36,10
Uttar Pradesh,Mainpuri,2004,127,14
Uttar Pradesh,Mathura,2004,96,16
Uttar Pradesh,Mau,2004,42,19
Uttar Pradesh,Meerut,2004,225,19
Uttar Pradesh,Mirzapur,2004,36,10
Uttar Pradesh,Moradabad,2004,194,26
Uttar Pradesh,Muzaffarnagar,2004,253,21
Uttar Pradesh,Pilibhit,2004,74,17
Uttar Pradesh,Pratapgarh,2004,63,21
Uttar Pradesh,Raibareilly,2004,74,32
Uttar Pradesh,Rampur,2004,74,20
Uttar Pradesh,Saharanpur,2004,93,24
Uttar Pradesh,Sant Kabirnagar,2004,19,6
Uttar Pradesh,Shahjahanpur,2004,137,34
Uttar Pradesh,Shrawasti,2004,17,7
Uttar Pradesh,Sidharthnagar,2004,23,11
Uttar Pradesh,Sitapur,2004,152,35
Uttar Pradesh,Sonbhadra,2004,34,13
Uttar Pradesh,St.Ravidasnagar,2004,21,12
Uttar Pradesh,Sultanpur,2004,59,41
Uttar Pradesh,Unnao,2004,123,23
Uttar Pradesh,Varanasi,2004,80,36
Uttar Pradesh,Total,2004,6126,1436
Uttarakhand,Almora,2004,10,0
Uttarakhand,Bageshwar,2004,4,0
Uttarakhand,Chamoli,2004,5,1
Uttarakhand,Champawat,2004,6,2
Uttarakhand,Dehradun,2004,42,2
Uttarakhand,Haridwar,2004,56,3
Uttarakhand,Nainital,2004,43,8
Uttarakhand,Pauri Garhwal,2004,19,2
Uttarakhand,Pithoragarh,2004,5,5
Uttarakhand,Rudra Prayag,2004,4,0
Uttarakhand,Tehri Garhwal,2004,11,0
Uttarakhand,Udhamsingh Nagar,2004,53,4
Uttarakhand,Uttarkashi,2004,4,2
Uttarakhand,Total,2004,262,29
West Bengal,24 Parganas North,2004,177,50
West Bengal,24 Parganas South,2004,130,54
West Bengal,Asansol,2004,28,8
West Bengal,Bankura,2004,37,6
West Bengal,Birbhum,2004,51,25
West Bengal,Burdwan,2004,110,26
West Bengal,Coochbehar,2004,20,8
West Bengal,Dakshin Dinajpur,2004,16,8
West Bengal,Darjeeling,2004,43,31
West Bengal,Hooghly,2004,82,23
West Bengal,Howrah,2004,31,13
West Bengal,Howrah City,2004,30,8
West Bengal,Howrah G.R.P.,2004,10,2
West Bengal,Jalpaiguri,2004,118,45
West Bengal,Kharagpur G.R.P.,2004,8,0
West Bengal,Kolkata,2004,37,16
West Bengal,Malda,2004,63,27
West Bengal,Murshidabad,2004,111,44
West Bengal,Nadia,2004,99,21
West Bengal,Paschim Midnapur,2004,81,20
West Bengal,Purab Midnapur,2004,50,14
West Bengal,Purulia,2004,40,9
West Bengal,Sealdah G.R.P.,2004,14,1
West Bengal,Siliguri G.R.P.,2004,3,0
West Bengal,Uttar Dinajpur,2004,36,9
West Bengal,Total,2004,1425,468
Andaman & Nicobar Islands,Andaman,2004,13,2
Andaman & Nicobar Islands,Nicobar,2004,2,0
Andaman & Nicobar Islands,Total,2004,15,2
Chandigarh,Chandigarh,2004,22,10
Chandigarh,Total,2004,22,10
Dadra & Nagar Haveli,D And N Haveli,2004,11,0
Dadra & Nagar Haveli,Total,2004,11,0
Daman & Diu,Daman,2004,2,0
Daman & Diu,Diu,2004,1,0
Daman & Diu,Total,2004,3,0
Nct Of Delhi,Central,2004,16,6
Nct Of Delhi,Delhi Ut Total,2004,481,80
Nct Of Delhi,East,2004,52,13
Nct Of Delhi,G.R.P.(Rly),2004,6,1
Nct Of Delhi,I.G.I. Airport,2004,1,0
Nct Of Delhi,New Delhi,2004,6,5
Nct Of Delhi,North,2004,25,8
Nct Of Delhi,North East,2004,54,3
Nct Of Delhi,North West,2004,129,19
Nct Of Delhi,S.T.F.,2004,1,0
Nct Of Delhi,South,2004,80,13
Nct Of Delhi,South West,2004,44,6
Nct Of Delhi,West,2004,67,6
Lakshadweep,Lakshadweep,2004,0,0
Lakshadweep,Total,2004,0,0
Pondicherry,Pondicherry,2004,25,14
Pondicherry,Total,2004,25,14
Andhra Pradesh,Adilabad,2005,108,13
